table_id,编  码,品目名称,说  明,品目类别
table_1,A07024020,治泻、痢冲剂,,货物
table_1,A07024021,小儿镇惊冲剂,,货物
table_1,A07024022,调经、止带冲剂,,货物
table_1,A07024023,治产后病冲剂,,货物
table_1,A07024024,安胎冲剂,,货物
table_1,A07024025,利咽冲剂,,货物
table_1,A07024026,明目冲剂,,货物
table_1,A07024027,通鼻冲剂,,货物
table_1,A07024028,治耳冲剂,,货物
table_1,A07024029,驱虫、杀虫、止痒冲剂,,货物
table_1,A07024030,治痔冲剂,,货物
table_1,A07024031,治疮疡冲剂,,货物
table_1,A07024032,止酸解痉治胃痛冲剂,,货物
table_1,A07024033,抗痨冲剂,,货物
table_1,A07024034,抗癌冲剂,,货物
table_1,A07024099,其他中成药冲剂,,货物
table_1,A07024100,中成药糖浆,,货物
table_1,A07024101,解表糖浆,,货物
table_1,A07024102,泻下糖浆,,货物
table_1,A07024103,和解糖浆,,货物
table_1,A07024104,温里糖浆,,货物
table_1,A07024105,清热糖浆,,货物
table_1,A07024106,祛暑糖浆,,货物
table_1,A07024107,补益糖浆,,货物
table_1,A07024108,固涩糖浆,,货物
table_1,A07024109,安神糖浆,,货物
table_1,A07024110,开窍糖浆,,货物
table_1,A07024111,理气糖浆,,货物
table_1,A07024112,理血糖浆,,货物
table_1,A07024113,止血糖浆,,货物
table_1,A07024114,治风糖浆,,货物
table_1,A07024115,祛湿糖浆,,货物
table_1,A07024116,祛风湿糖浆,,货物
table_1,A07024117,祛痰糖浆,,货物
table_1,A07024118,止咳平喘糖浆,,货物
table_1,A07024119,消食糖浆,,货物
table_1,A07024120,治泻、痢糖浆,,货物
table_1,A07024121,小儿镇惊糖浆,,货物
table_1,A07024122,调经、止带糖浆,,货物
table_1,A07024123,治产后病糖浆,,货物
table_1,A07024124,安胎糖浆,,货物
table_1,A07024125,利咽糖浆,,货物
table_1,A07024126,明目糖浆,,货物
table_1,A07024127,通鼻糖浆,,货物
table_1,A07024128,治耳糖浆,,货物
table_1,A07024129,驱虫、杀虫、止痒糖浆,,货物
table_1,A07024130,治痔糖浆,,货物
table_1,A07024131,治疮疡糖浆,,货物
table_1,A07024132,止酸解痉治胃痛糖浆,,货物
table_1,A07024133,抗痨糖浆,,货物
table_1,A07024134,抗癌糖浆,,货物
table_1,A07024199,其他中成药糖浆,,货物
table_1,A07024200,中成药片剂,,货物
table_1,A07024201,解表片剂,,货物
table_1,A07024202,泻下片剂,,货物
table_1,A07024203,和解片剂,,货物
table_1,A07024204,温里片剂,,货物
table_1,A07024205,清热片剂,,货物
table_1,A07024206,祛暑片剂,,货物
table_1,A07024207,补益片剂,,货物
table_1,A07024208,固涩片剂,,货物
table_1,A07024209,安神片剂,,货物
table_1,A07024210,开窍片剂,,货物
table_1,A07024211,理气片剂,,货物
table_1,A07024212,理血片剂,,货物
table_1,A07024213,止血片剂,,货物
table_1,A07024214,治风片剂,,货物
table_1,A07024215,祛湿片剂,,货物
table_1,A07024216,祛风湿片剂,,货物
table_1,A07024217,祛痰片剂,,货物
table_1,A07024218,止咳平喘片剂,,货物
table_1,A07024219,消食片剂,,货物
table_1,A07024220,治泻、痢片剂,,货物
table_1,A07024221,小儿镇惊片剂,,货物
table_1,A07024222,调经、止带片剂,,货物
table_1,A07024223,治产后病片剂,,货物
table_1,A07024224,安胎片剂,,货物
table_1,A07024225,利咽片剂,,货物
table_1,A07024226,明目片剂,,货物
table_1,A07024227,通鼻片剂,,货物
table_1,A07024228,治耳片剂,,货物
table_1,A07024229,驱虫、杀虫、止痒片剂,,货物
table_1,A07024230,治痔片剂,,货物
table_1,A07024231,治疮疡片剂,,货物
table_1,A07024232,止酸解痉治胃痛片剂,,货物
table_1,A07024233,抗痨片剂,,货物
table_1,A07024234,抗癌片剂,,货物
table_1,A07024299,其他中成药片剂,,货物
table_1,A07024300,中成药针剂,,货物
table_1,A07024301,解表针剂,,货物
table_1,A07024302,泻下针剂,,货物
table_1,A07024303,和解针剂,,货物
table_1,A07024304,温里针剂,,货物
table_1,A07024305,清热针剂,,货物
table_1,A07024306,祛暑针剂,,货物
table_1,A07024307,补益针剂,,货物
table_1,A07024308,固涩针剂,,货物
table_1,A07024309,安神针剂,,货物
table_1,A07024310,开窍针剂,,货物
table_1,A07024311,理气针剂,,货物
table_1,A07024312,理血针剂,,货物
table_1,A07024313,止血针剂,,货物
table_1,A07024314,治风针剂,,货物
table_1,A07024315,祛湿针剂,,货物
table_1,A07024316,祛风湿针剂,,货物
table_1,A07024317,祛痰针剂,,货物
table_1,A07024318,止咳平喘针剂,,货物
table_1,A07024319,消食针剂,,货物
table_1,A07024320,治泻、痢针剂,,货物
table_1,A07024321,小儿镇惊针剂,,货物
table_1,A07024322,调经、止带针剂,,货物
table_1,A07024323,治产后病针剂,,货物
table_1,A07024324,安胎针剂,,货物
table_1,A07024325,利咽针剂,,货物
table_1,A07024326,明目针剂,,货物
table_1,A07024327,通鼻针剂,,货物
table_1,A07024328,治耳针剂,,货物
table_1,A07024329,驱虫、杀虫、止痒针剂,,货物
table_1,A07024330,治痔针剂,,货物
table_1,A07024331,治疮疡针剂,,货物
table_1,A07024332,止酸解痉治胃痛针剂,,货物
table_1,A07024333,抗痨针剂,,货物
table_1,A07024334,抗癌针剂,,货物
table_1,A07024399,其他中成药针剂,,货物
table_1,A07024400,中成药注射液,,货物
table_1,A07024401,解表注射液,,货物
table_1,A07024402,泻下注射液,,货物
table_1,A07024403,和解注射液,,货物
table_1,A07024404,温里注射液,,货物
table_1,A07024405,清热注射液,,货物
table_1,A07024406,祛暑注射液,,货物
table_1,A07024407,补益注射液,,货物
table_1,A07024408,固涩注射液,,货物
table_1,A07024409,安神注射液,,货物
table_1,A07024410,开窍注射液,,货物
table_1,A07024411,理气注射液,,货物
table_1,A07024412,理血注射液,,货物
table_1,A07024413,止血注射液,,货物
table_1,A07024414,治风注射液,,货物
table_1,A07024415,祛湿注射液,,货物
table_1,A07024416,祛风湿注射液,,货物
table_1,A07024417,祛痰注射液,,货物
table_1,A07024418,止咳平喘注射液,,货物
table_1,A07024419,消食注射液,,货物
table_1,A07024420,治泻、痢注射液,,货物
table_1,A07024421,小儿镇惊注射液,,货物
table_1,A07024422,调经、止带注射液,,货物
table_1,A07024423,治产后病注射液,,货物
table_1,A07024424,安胎注射液,,货物
table_1,A07024425,利咽注射液,,货物
table_1,A07024426,明目注射液,,货物
table_1,A07024427,通鼻注射液,,货物
table_1,A07024428,治耳注射液,,货物
table_1,A07024429,驱虫、杀虫、止痒注射液,,货物
table_1,A07024430,治痔注射液,,货物
table_1,A07024431,治疮疡注射液,,货物
table_1,A07024432,止酸解痉治胃痛注射液,,货物
table_1,A07024433,抗痨注射液,,货物
table_1,A07024434,抗癌注射液,,货物
table_1,A07024499,其他中成药注射液,,货物
table_1,A07024500,膏药,,货物
table_1,A07024501,解表膏药,,货物
table_1,A07024502,泻下膏药,,货物
table_1,A07024503,和解膏药,,货物
table_1,A07024504,温里膏药,,货物
table_1,A07024505,清热膏药,,货物
table_1,A07024506,祛暑膏药,,货物
table_1,A07024507,补益膏药,,货物
table_1,A07024508,固涩膏药,,货物
table_1,A07024509,安神膏药,,货物
table_1,A07024510,开窍膏药,,货物
table_1,A07024511,理气膏药,,货物
table_1,A07024512,理血膏药,,货物
table_1,A07024513,止血膏药,,货物
table_1,A07024514,治风膏药,,货物
table_1,A07024515,祛湿膏药,,货物
table_1,A07024516,祛风湿膏药,,货物
table_1,A07024517,祛痰膏药,,货物
table_1,A07024518,止咳平喘膏药,,货物
table_1,A07024519,消食膏药,,货物
table_1,A07024520,治泻、痢膏药,,货物
table_1,A07024521,小儿镇惊膏药,,货物
table_1,A07024522,调经、止带膏药,,货物
table_1,A07024523,治产后病膏药,,货物
table_1,A07024524,安胎膏药,,货物
table_1,A07024525,利咽膏药,,货物
table_1,A07024526,明目膏药,,货物
table_1,A07024527,通鼻膏药,,货物
table_1,A07024528,治耳膏药,,货物
table_1,A07024529,驱虫、杀虫、止痒膏药,,货物
table_1,A07024530,治痔膏药,,货物
table_1,A07024531,治疮疡膏药,,货物
table_1,A07024532,止酸解痉治胃痛膏药,,货物
table_1,A07024533,抗痨膏药,,货物
table_1,A07024534,抗癌膏药,,货物
table_1,A07024599,其他膏药,,货物
table_1,A07024600,中成药口服液,,货物
table_1,A07024601,解表口服液,,货物
table_1,A07024602,泻下口服液,,货物
table_1,A07024603,和解口服液,,货物
table_1,A07024604,温里口服液,,货物
table_1,A07024605,清热口服液,,货物
table_1,A07024606,祛暑口服液,,货物
table_1,A07024607,补益口服液,,货物
table_1,A07024608,固涩口服液,,货物
table_1,A07024609,安神口服液,,货物
table_1,A07024610,开窍口服液,,货物
table_1,A07024611,理气口服液,,货物
table_1,A07024612,理血口服液,,货物
table_1,A07024613,止血口服液,,货物
table_1,A07024614,治风口服液,,货物
table_1,A07024615,祛湿口服液,,货物
table_1,A07024616,祛风湿口服液,,货物
table_1,A07024617,祛痰口服液,,货物
table_1,A07024618,止咳平喘口服液,,货物
table_1,A07024619,消食口服液,,货物
table_1,A07024620,治泻、痢口服液,,货物
table_1,A07024621,小儿镇惊口服液,,货物
table_1,A07024622,调经、止带口服液,,货物
table_1,A07024623,治产后病口服液,,货物
table_1,A07024624,安胎口服液,,货物
table_1,A07024625,利咽口服液,,货物
table_1,A07024626,明目口服液,,货物
table_1,A07024627,通鼻口服液,,货物
table_1,A07024628,治耳口服液,,货物
table_1,A07024629,驱虫、杀虫、止痒口服液,,货物
table_1,A07024630,治痔口服液,,货物
table_1,A07024631,治疮疡口服液,,货物
table_1,A07024632,止酸解痉治胃痛口服液,,货物
table_1,A07024633,抗痨口服液,,货物
table_1,A07024634,抗癌口服液,,货物
table_1,A07024699,其他中成药口服液,,货物
table_1,A07024700,中成药胶囊,,货物
table_1,A07024701,解表胶囊,,货物
table_1,A07024702,泻下胶囊,,货物
table_1,A07024703,和解胶囊,,货物
table_1,A07024704,温里胶囊,,货物
table_1,A07024705,清热胶囊,,货物
table_1,A07024706,祛暑胶囊,,货物
table_1,A07024707,补益胶囊,,货物
table_1,A07024708,固涩胶囊,,货物
table_1,A07024709,安神胶囊,,货物
table_1,A07024710,开窍胶囊,,货物
table_1,A07024711,理气胶囊,,货物
table_1,A07024712,理血胶囊,,货物
table_1,A07024713,止血胶囊,,货物
table_1,A07024714,治风胶囊,,货物
table_1,A07024715,祛湿胶囊,,货物
table_1,A07024716,祛风湿胶囊,,货物
table_1,A07024717,祛痰胶囊,,货物
table_1,A07024718,止咳平喘胶囊,,货物
table_1,A07024719,消食胶囊,,货物
table_1,A07024720,治泻、痢胶囊,,货物
table_1,A07024721,小儿镇惊胶囊,,货物
table_1,A07024722,调经、止带胶囊,,货物
table_1,A07024723,治产后病胶囊,,货物
table_1,A07024724,安胎胶囊,,货物
table_1,A07024725,利咽胶囊,,货物
table_1,A07024726,明目胶囊,,货物
table_1,A07024727,通鼻胶囊,,货物
table_1,A07024728,治耳胶囊,,货物
table_1,A07024729,驱虫、杀虫、止痒胶囊,,货物
table_1,A07024730,治痔胶囊,,货物
table_1,A07024731,治疮疡胶囊,,货物
table_1,A07024732,止酸解痉治胃痛胶囊,,货物
table_1,A07024733,抗痨胶囊,,货物
table_1,A07024734,抗癌胶囊,,货物
table_1,A07024799,其他中成药胶囊,,货物
table_1,A07024800,中成药散剂,,货物
table_1,A07024801,解表散剂,,货物
table_1,A07024802,泻下散剂,,货物
table_1,A07024803,和解散剂,,货物
table_1,A07024804,温里散剂,,货物
table_1,A07024805,清热散剂,,货物
table_1,A07024806,祛暑散剂,,货物
table_1,A07024807,补益散剂,,货物
table_1,A07024808,固涩散剂,,货物
table_1,A07024809,安神散剂,,货物
table_1,A07024810,开窍散剂,,货物
table_1,A07024811,理气散剂,,货物
table_1,A07024812,理血散剂,,货物
table_1,A07024813,止血散剂,,货物
table_1,A07024814,治风散剂,,货物
table_1,A07024815,祛湿散剂,,货物
table_1,A07024816,祛风湿散剂,,货物
table_1,A07024817,祛痰散剂,,货物
table_1,A07024818,止咳平喘散剂,,货物
table_1,A07024819,消食散剂,,货物
table_1,A07024820,治泻、痢散剂,,货物
table_1,A07024821,小儿镇惊散剂,,货物
table_1,A07024822,调经、止带散剂,,货物
table_1,A07024823,治产后病散剂,,货物
table_1,A07024824,安胎散剂,,货物
table_1,A07024825,利咽散剂,,货物
table_1,A07024826,明目散剂,,货物
table_1,A07024827,通鼻散剂,,货物
table_1,A07024828,治耳散剂,,货物
table_1,A07024829,驱虫、杀虫、止痒散剂,,货物
table_1,A07024830,治痔散剂,,货物
table_1,A07024831,治疮疡散剂,,货物
table_1,A07024832,止酸解痉治胃痛散剂,,货物
table_1,A07024833,抗痨散剂,,货物
table_1,A07024834,抗癌散剂,,货物
table_1,A07024899,其他中成药散剂,,货物
table_1,A07024900,中成药栓剂,,货物
table_1,A07024901,解表栓剂,,货物
table_1,A07024902,泻下栓剂,,货物
table_1,A07024903,和解栓剂,,货物
table_1,A07024904,温里栓剂,,货物
table_1,A07024905,清热栓剂,,货物
table_1,A07024906,祛暑栓剂,,货物
table_1,A07024907,补益栓剂,,货物
table_1,A07024908,固涩栓剂,,货物
table_1,A07024909,安神栓剂,,货物
table_1,A07024910,开窍栓剂,,货物
table_1,A07024911,理气栓剂,,货物
table_1,A07024912,理血栓剂,,货物
table_1,A07024913,止血栓剂,,货物
table_1,A07024914,治风栓剂,,货物
table_1,A07024915,祛湿栓剂,,货物
table_1,A07024916,祛风湿栓剂,,货物
table_1,A07024917,祛痰栓剂,,货物
table_1,A07024918,止咳平喘栓剂,,货物
table_1,A07024919,消食栓剂,,货物
table_1,A07024920,治泻、痢栓剂,,货物
table_1,A07024921,小儿镇惊栓剂,,货物
table_1,A07024922,调经、止带栓剂,,货物
table_1,A07024923,治产后病栓剂,,货物
table_1,A07024924,安胎栓剂,,货物
table_1,A07024925,利咽栓剂,,货物
table_1,A07024926,明目栓剂,,货物
table_1,A07024927,通鼻栓剂,,货物
table_1,A07024928,治耳栓剂,,货物
table_1,A07024929,驱虫、杀虫、止痒栓剂,,货物
table_1,A07024930,治痔栓剂,,货物
table_1,A07024931,治疮疡栓剂,,货物
table_1,A07024932,止酸解痉治胃痛栓剂,,货物
table_1,A07024933,抗痨栓剂,,货物
table_1,A07024934,抗癌栓剂,,货物
table_1,A07024999,其他中成药栓剂,,货物
table_1,A07025000,药酒,,货物
table_1,A07025001,补益药酒,,货物
table_1,A07025002,固涩药酒,,货物
table_1,A07025003,安神药酒,,货物
table_1,A07025004,开窍药酒,,货物
table_1,A07025005,理气药酒,,货物
table_1,A07025006,理血药酒,,货物
table_1,A07025007,止血药酒,,货物
table_1,A07025008,治风药酒,,货物
table_1,A07025009,祛湿药酒,,货物
table_1,A07025099,其他药酒,,货物
table_1,A07025100,清凉油,,货物
table_1,A07025101,治风剂清凉油,,货物
table_1,A07025199,其他清凉油,,货物
table_1,A07025200,兽用药品,,货物
table_1,A07025201,兽用化学药品,,货物
table_1,A07025202,兽用血清制品,,货物
table_1,A07025203,兽用疫苗,,货物
table_1,A07025204,兽用诊断制品,,货物
table_1,A07025205,兽用微生态制品,,货物
table_1,A07025206,兽用中药材,,货物
table_1,A07025207,兽用中成药,,货物
table_1,A07025208,兽用抗生素,,货物
table_1,A07025209,兽用生化药品,,货物
table_1,A07025210,兽用放射性药品,,货物
table_1,A07025211,兽用外用杀虫剂,,货物
table_1,A07025212,兽用消毒剂,,货物
table_1,A07025299,其他兽用药品,,货物
table_1,A07025300,酶类生化制剂,,货物
table_1,A07025301,胰蛋白酶制剂,包括注射用胰蛋白酶、注射用结晶糜胰蛋白酶、复方胰蛋白酶胶囊等。,货物
table_1,A07025302,糜蛋白酶制剂,包括注射用糜蛋白酶等。,货物
table_1,A07025303,菠萝蛋白酶制剂,包括芦笋菠萝蛋白酶胶囊、复方菠萝蛋白酶片等。,货物
table_1,A07025304,链激酶制剂,包括注射用冻干链激酶等。,货物
table_1,A07025305,重组链激酶制剂,包括注射用重组链激酶等。,货物
table_1,A07025306,双链酶制剂,包括双链酶片剂、注射用双链酶等。,货物
table_1,A07025307,尿激酶制剂,包括注射用尿激酶脂质体冻干品、口服用尿激酶脂质体冻干品等。,货物
